Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)",Authority,"Application type","Stage of procedure","Cases / Persons",applied
2011,"Dem. Rep. of the Congo",COD,-,-,G,A,JR,C,58
2011,"Dem. Rep. of the Congo",COD,-,-,G,A,EO,P,23
2011,"Dem. Rep. of the Congo",COD,-,-,G,N,IN,C,93
2011,Comoros,COM,-,-,G,NR,FA,P,5
2011,Comoros,COM,-,-,G,N,FI,P,1403
2011,Comoros,COM,-,-,G,N,RA,P,19
2011,Comoros,COM,-,-,G,N,FA,P,5
2011,Comoros,COM,-,-,U,NR,FA,P,5
2011,Colombia,COL,-,-,G,N,FI,P,6053
2011,Colombia,COL,-,-,G,N,AR,C,30
2011,Colombia,COL,-,-,G,NR,FA,P,5
2011,Colombia,COL,-,-,U,N,FI,P,31
2011,Colombia,COL,-,-,G,N,FA,P,13242
2011,Colombia,COL,-,-,G,N,RA,P,10
2011,Colombia,COL,-,-,G,A,AR,C,13
2011,Colombia,COL,-,-,G,R,RA,P,5
2011,Colombia,COL,-,-,G,N,NA,P,55
2011,Colombia,COL,-,-,G,N,AR,P,24
2011,Colombia,COL,-,-,G,NR,FI,P,1208
2011,Colombia,COL,-,-,G,A,EO,P,304
2011,Colombia,COL,-,-,G,N,IN,C,338
2011,"Costa Rica",CRI,-,-,G,N,FI,P,21
2011,"Costa Rica",CRI,-,-,G,A,EO,P,19
2011,"Costa Rica",CRI,-,-,G,N,IN,C,12
2011,Cuba,CUB,-,-,G,N,FI,P,1123
2011,Cuba,CUB,-,-,G,NR,FA,P,5
2011,Cuba,CUB,-,-,G,A,AR,P,5
2011,Cuba,CUB,-,-,G,N,FA,P,483
2011,Cuba,CUB,-,-,G,N,NA,P,21
2011,Cuba,CUB,-,-,G,NR,FI,P,66
2011,Cuba,CUB,-,-,G,R,FA,P,5
2011,Cuba,CUB,-,-,G,NR,FI,C,5
2011,Cuba,CUB,-,-,G,N,AR,P,22
2011,Cuba,CUB,-,-,G,A,EO,P,197
2011,Cuba,CUB,-,-,G,N,IN,C,45
2011,"Cabo Verde",CPV,-,-,G,N,FI,P,18
2011,Czechia,CZE,-,-,G,N,FI,P,87
2011,Czechia,CZE,-,-,G,R,RA,P,5
2011,Czechia,CZE,-,-,G,N,AR,P,10
2011,Czechia,CZE,-,-,G,A,EO,P,10
2011,Czechia,CZE,-,-,G,N,IN,C,5
2011,Djibouti,DJI,-,-,G,N,FI,P,221
2011,Djibouti,DJI,-,-,G,R,RA,P,10
2011,Djibouti,DJI,-,-,G,A,AR,C,5
2011,Djibouti,DJI,-,-,G,N,AR,P,13
2011,Djibouti,DJI,-,-,G,N,IN,C,33
2011,Dominica,DMA,-,-,G,N,FI,P,10
2011,Dominica,DMA,-,-,G,N,IN,C,12
2011,"Dominican Rep.",DOM,-,-,G,N,FI,P,429
2011,"Dominican Rep.",DOM,-,-,G,N,FA,P,33
2011,"Dominican Rep.",DOM,-,-,G,N,RA,P,11
2011,"Dominican Rep.",DOM,-,-,G,NR,FI,P,5
2011,"Dominican Rep.",DOM,-,-,G,A,EO,P,190
2011,"Dominican Rep.",DOM,-,-,G,N,IN,C,24
2011,Ecuador,ECU,-,-,G,N,FI,P,77
2011,Ecuador,ECU,-,-,G,A,AR,C,5
2011,Ecuador,ECU,-,-,G,N,FA,P,5
2011,Ecuador,ECU,-,-,G,R,FA,P,5
2011,Ecuador,ECU,-,-,G,N,AR,P,5
2011,Ecuador,ECU,-,-,G,A,EO,P,321
2011,Ecuador,ECU,-,-,G,N,IN,C,486
2011,"Equatorial Guinea",GNQ,-,-,U,N,FA,P,10
2011,"Equatorial Guinea",GNQ,-,-,G,N,FI,P,31
2011,"Equatorial Guinea",GNQ,-,-,G,A,AR,P,5
2011,"Equatorial Guinea",GNQ,-,-,G,A,EO,P,5
2011,Eritrea,ERI,-,-,U,A,AR,P,50
2011,Eritrea,ERI,-,-,U,N,FI,P,926
2011,Eritrea,ERI,-,-,G,N,FI,P,9975
2011,Eritrea,ERI,-,-,G,NR,FA,P,8877
2011,Eritrea,ERI,-,-,G,R,RA,P,106
2011,Eritrea,ERI,-,-,U,N,FA,P,5
2011,Eritrea,ERI,-,-,G,A,AR,C,202
2011,Eritrea,ERI,-,-,G,N,NA,P,632
2011,Eritrea,ERI,-,-,G,R,FI,P,5
2011,Eritrea,ERI,-,-,U,N,AR,P,5
2011,Eritrea,ERI,-,-,G,A,AR,P,28
2011,Eritrea,ERI,-,-,G,NR,FI,P,25
2011,Eritrea,ERI,-,-,G,SP,SP,P,5
2011,Eritrea,ERI,-,-,U,NR,FA,P,300
2011,Eritrea,ERI,-,-,U,NR,AR,P,317
2011,Eritrea,ERI,-,-,G,NA,FA,P,1280
2011,Eritrea,ERI,-,-,G,N,AR,P,855
2011,Eritrea,ERI,-,-,U,NR,FI,P,127
2011,Eritrea,ERI,-,-,J,N,FI,P,13
2011,Eritrea,ERI,-,-,U,NA,FA,P,1049
2011,Eritrea,ERI,-,-,G,A,JR,C,5
2011,Eritrea,ERI,-,-,G,A,EO,P,619
2011,Eritrea,ERI,-,-,G,N,IN,C,148
2011,Estonia,EST,-,-,G,N,FI,P,32
2011,Estonia,EST,-,-,G,R,RA,P,10
2011,Estonia,EST,-,-,G,A,EO,P,5
2011,Estonia,EST,-,-,G,N,IN,C,5
2011,Ethiopia,ETH,-,-,U,A,AR,P,98
2011,Ethiopia,ETH,-,-,U,N,FI,P,2019
2011,Ethiopia,ETH,-,-,G,N,AR,C,17
2011,Ethiopia,ETH,-,-,G,N,FI,P,14505
2011,Ethiopia,ETH,-,-,G,NR,FA,P,232
2011,Ethiopia,ETH,-,-,G,R,RA,P,62
2011,Ethiopia,ETH,-,-,G,A,FA,P,10
2011,Ethiopia,ETH,-,-,G,A,AR,P,85
2011,Ethiopia,ETH,-,-,G,N,RA,P,5
2011,Ethiopia,ETH,-,-,G,A,AR,C,51
2011,Ethiopia,ETH,-,-,G,N,NA,P,430
2011,Ethiopia,ETH,-,-,G,N,AR,P,682
2011,Ethiopia,ETH,-,-,U,NR,FA,P,4724
2011,Ethiopia,ETH,-,-,G,NR,FI,P,711
2011,Ethiopia,ETH,-,-,G,SP,SP,P,5
2011,Ethiopia,ETH,-,-,U,NR,AR,P,2904
2011,Ethiopia,ETH,-,-,U,NR,FI,P,1751
2011,Ethiopia,ETH,-,-,U,NA,FA,P,325
2011,Ethiopia,ETH,-,-,G,NA,FA,P,741
2011,Ethiopia,ETH,-,-,G,A,EO,P,248
2011,Ethiopia,ETH,-,-,G,N,IN,C,818
2011,Fiji,FJI,-,-,G,N,AR,C,236
2011,Fiji,FJI,-,-,G,N,FI,P,326
2011,Fiji,FJI,-,-,G,N,AR,P,16
2011,Fiji,FJI,-,-,G,A,EO,P,16
2011,Fiji,FJI,-,-,G,N,IN,C,11
2011,Finland,FIN,-,-,G,N,FI,P,5
2011,France,FRA,-,-,G,N,FI,P,47
2011,France,FRA,-,-,G,R,RA,P,5
2011,France,FRA,-,-,G,A,EO,P,14
2011,France,FRA,-,-,G,N,IN,C,5
2011,Gabon,GAB,-,-,G,N,FI,P,51
2011,Gabon,GAB,-,-,G,A,EO,P,5
2011,Gabon,GAB,-,-,G,N,IN,C,11
2011,Gambia,GMB,-,-,G,N,FI,P,1452
2011,Gambia,GMB,-,-,G,NR,FA,P,73
2011,Gambia,GMB,-,-,G,R,RA,P,48
2011,Gambia,GMB,-,-,U,N,FA,P,18
2011,Gambia,GMB,-,-,G,N,RA,P,5
2011,Gambia,GMB,-,-,G,A,AR,C,139
2011,Gambia,GMB,-,-,G,N,NA,P,155
2011,Gambia,GMB,-,-,U,NR,FA,P,5
2011,Gambia,GMB,-,-,U,A,AR,P,5
2011,Gambia,GMB,-,-,U,N,FI,P,10
2011,Gambia,GMB,-,-,G,N,AR,P,101
2011,Gambia,GMB,-,-,U,NA,FA,P,13
2011,Gambia,GMB,-,-,G,A,EO,P,48
2011,Gambia,GMB,-,-,G,N,IN,C,293
2011,Palestinian,PSE,-,-,U,N,FI,P,262
2011,Palestinian,PSE,-,-,G,N,AR,C,16
2011,Palestinian,PSE,-,-,G,N,FI,P,1108
2011,Palestinian,PSE,-,-,G,N,FA,P,43
2011,Palestinian,PSE,-,-,U,NR,FA,P,119
2011,Palestinian,PSE,-,-,G,A,AR,P,308
2011,Palestinian,PSE,-,-,G,N,RA,P,5
2011,Palestinian,PSE,-,-,G,A,AR,C,119
2011,Palestinian,PSE,-,-,G,R,RA,P,25
2011,Palestinian,PSE,-,-,G,R,FI,P,41
2011,Palestinian,PSE,-,-,G,NR,FI,P,14
2011,Palestinian,PSE,-,-,G,SP,SP,P,5
2011,Palestinian,PSE,-,-,U,N,FA,P,5
2011,Palestinian,PSE,-,-,U,NR,FI,P,95
2011,Palestinian,PSE,-,-,G,NR,FA,P,21
2011,Palestinian,PSE,-,-,G,N,AR,P,5
2011,Palestinian,PSE,-,-,G,R,FA,P,43
2011,Palestinian,PSE,-,-,U,A,AR,P,10
2011,Palestinian,PSE,-,-,U,NA,FA,P,21
2011,Palestinian,PSE,-,-,G,A,JR,C,30
2011,Palestinian,PSE,-,-,G,A,EO,P,10
2011,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,G,N,FI,P,38
2011,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,G,A,EO,P,21
2011,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,G,N,IN,C,5
2011,Georgia,GEO,-,-,G,N,FI,P,6351
2011,Georgia,GEO,-,-,G,NR,FA,P,266
2011,Georgia,GEO,-,-,G,R,RA,P,477
2011,Georgia,GEO,-,-,G,A,AR,P,46
2011,Georgia,GEO,-,-,G,N,FA,P,24
2011,Georgia,GEO,-,-,G,N,RA,P,92
2011,Georgia,GEO,-,-,G,A,AR,C,22
2011,Georgia,GEO,-,-,G,N,NA,P,471
2011,Georgia,GEO,-,-,G,R,FI,P,21
2011,Georgia,GEO,-,-,G,NR,FI,P,18
2011,Georgia,GEO,-,-,G,SP,SP,P,26
2011,Georgia,GEO,-,-,G,N,AR,P,176
2011,Georgia,GEO,-,-,G,R,FA,P,32
2011,Georgia,GEO,-,-,G,R,TA,P,312
2011,Georgia,GEO,-,-,G,NR,FI,C,62
2011,Georgia,GEO,-,-,G,A,JR,C,22
2011,Georgia,GEO,-,-,U,N,FI,P,5
2011,Georgia,GEO,-,-,G,A,EO,P,34
2011,Georgia,GEO,-,-,G,N,IN,C,39
2011,Germany,DEU,-,-,G,N,FI,P,25
2011,Germany,DEU,-,-,U,NR,FA,P,5
2011,Germany,DEU,-,-,G,N,AR,P,5
2011,Germany,DEU,-,-,G,A,EO,P,32
2011,Germany,DEU,-,-,G,N,IN,C,12
2011,Ghana,GHA,-,-,G,N,FI,P,6145
2011,Ghana,GHA,-,-,G,N,AR,C,11
2011,Ghana,GHA,-,-,G,NR,FA,P,32
2011,Ghana,GHA,-,-,G,R,RA,P,44
2011,Ghana,GHA,-,-,G,N,FA,P,19
2011,Ghana,GHA,-,-,U,N,FA,P,5
2011,Ghana,GHA,-,-,U,R,RA,P,5
2011,Ghana,GHA,-,-,G,A,AR,P,118
2011,Ghana,GHA,-,-,G,A,AR,C,63
2011,Ghana,GHA,-,-,G,N,NA,P,271
2011,Ghana,GHA,-,-,U,N,FI,P,37
2011,Ghana,GHA,-,-,G,NR,FI,P,21
2011,Ghana,GHA,-,-,G,SP,SP,P,38
2011,Ghana,GHA,-,-,U,NR,AR,P,5
2011,Ghana,GHA,-,-,U,A,AR,P,11
2011,Ghana,GHA,-,-,G,N,AR,P,78
2011,Ghana,GHA,-,-,U,NA,FA,P,11
2011,Ghana,GHA,-,-,G,A,EO,P,82
2011,Ghana,GHA,-,-,G,N,IN,C,39
2011,Guinea-Bissau,GNB,-,-,G,NR,FA,P,24
2011,Guinea-Bissau,GNB,-,-,G,N,FI,P,688
2011,Guinea-Bissau,GNB,-,-,U,N,FA,P,21
2011,Guinea-Bissau,GNB,-,-,G,N,RA,P,10
2011,Guinea-Bissau,GNB,-,-,G,N,NA,P,10
2011,Guinea-Bissau,GNB,-,-,G,N,AR,P,10
2011,Guinea-Bissau,GNB,-,-,G,A,EO,P,5
2011,Guinea-Bissau,GNB,-,-,G,N,IN,C,5
2011,Greece,GRC,-,-,G,N,FI,P,25
2011,Grenada,GRD,-,-,G,N,FI,P,37
2011,Grenada,GRD,-,-,G,A,AR,C,5
2011,Grenada,GRD,-,-,G,N,IN,C,25
2011,Guatemala,GTM,-,-,G,N,FI,P,324
2011,Guatemala,GTM,-,-,G,N,FA,P,69
2011,Guatemala,GTM,-,-,G,NR,FI,P,5
2011,Guatemala,GTM,-,-,G,A,EO,P,2105
2011,Guatemala,GTM,-,-,G,N,IN,C,1566
2011,Guinea,GIN,-,-,U,A,AR,P,30
2011,Guinea,GIN,-,-,U,N,FI,P,131
2011,Guinea,GIN,-,-,G,NR,FA,P,172
2011,Guinea,GIN,-,-,G,N,FI,P,5857
2011,Guinea,GIN,-,-,G,R,RA,P,562
2011,Guinea,GIN,-,-,J,N,FI,P,5
2011,Guinea,GIN,-,-,U,N,FA,P,425
2011,Guinea,GIN,-,-,U,R,RA,P,12
2011,Guinea,GIN,-,-,G,A,AR,P,43
2011,Guinea,GIN,-,-,G,N,FA,P,19
2011,Guinea,GIN,-,-,G,N,RA,P,173
2011,Guinea,GIN,-,-,G,A,AR,C,37
2011,Guinea,GIN,-,-,G,N,NA,P,281
2011,Guinea,GIN,-,-,G,R,FI,P,5
2011,Guinea,GIN,-,-,G,NR,FI,P,5
2011,Guinea,GIN,-,-,G,SP,SP,P,5
2011,Guinea,GIN,-,-,J,N,FA,P,565
2011,Guinea,GIN,-,-,G,NA,FA,P,5
2011,Guinea,GIN,-,-,G,N,AR,P,105
2011,Guinea,GIN,-,-,G,R,FA,P,5
2011,Guinea,GIN,-,-,G,A,JR,C,52
2011,Guinea,GIN,-,-,G,A,EO,P,54
2011,Guinea,GIN,-,-,G,N,IN,C,243
2011,Guyana,GUY,-,-,G,N,FI,P,194
2011,Guyana,GUY,-,-,G,N,RA,P,5
2011,Guyana,GUY,-,-,G,A,AR,C,5
2011,Guyana,GUY,-,-,G,A,EO,P,43
2011,Guyana,GUY,-,-,G,N,IN,C,12
2011,Haiti,HTI,-,-,G,N,FI,P,6793
2011,Haiti,HTI,-,-,G,N,FA,P,211
2011,Haiti,HTI,-,-,G,N,RA,P,229
2011,Haiti,HTI,-,-,G,N,NA,P,10
2011,Haiti,HTI,-,-,G,NR,FI,P,10
2011,Haiti,HTI,-,-,G,A,EO,P,584
2011,Haiti,HTI,-,-,G,N,IN,C,793
2011,"China, Hong Kong SAR",HKG,-,-,G,N,FI,P,17
2011,"China, Hong Kong SAR",HKG,-,-,G,A,EO,P,5
2011,"China, Hong Kong SAR",HKG,-,-,G,N,IN,C,5
2011,Honduras,HND,-,-,G,N,FI,P,421
2011,Honduras,HND,-,-,G,N,NA,P,21
2011,Honduras,HND,-,-,G,N,FA,P,168
2011,Honduras,HND,-,-,G,N,AR,P,5
2011,Honduras,HND,-,-,G,A,EO,P,1213
2011,Honduras,HND,-,-,G,N,IN,C,346
2011,Croatia,HRV,-,-,G,N,FI,P,530
2011,Croatia,HRV,-,-,G,N,NA,P,14
2011,Croatia,HRV,-,-,G,R,RA,P,10
2011,Croatia,HRV,-,-,G,SP,SP,P,5
2011,Croatia,HRV,-,-,G,N,AR,P,18
2011,Croatia,HRV,-,-,G,A,EO,P,5
2011,Croatia,HRV,-,-,G,N,IN,C,13
2011,Hungary,HUN,-,-,G,N,FI,P,4458
2011,Hungary,HUN,-,-,G,N,AR,P,5
2011,Hungary,HUN,-,-,G,A,EO,P,26
2011,Hungary,HUN,-,-,G,N,IN,C,21
2011,"Cote d'Ivoire",CIV,-,-,U,N,FI,P,588
2011,"Cote d'Ivoire",CIV,-,-,U,R,RA,P,25
2011,"Cote d'Ivoire",CIV,-,-,G,NR,FA,P,343
2011,"Cote d'Ivoire",CIV,-,-,U,A,AR,P,15
2011,"Cote d'Ivoire",CIV,-,-,G,N,FI,P,12797
2011,"Cote d'Ivoire",CIV,-,-,G,R,RA,P,64
2011,"Cote d'Ivoire",CIV,-,-,G,N,FA,P,37
2011,"Cote d'Ivoire",CIV,-,-,J,N,FI,P,11
2011,"Cote d'Ivoire",CIV,-,-,U,N,FA,P,506
2011,"Cote d'Ivoire",CIV,-,-,G,A,AR,P,109
2011,"Cote d'Ivoire",CIV,-,-,G,N,RA,P,74
2011,"Cote d'Ivoire",CIV,-,-,G,A,AR,C,94
2011,"Cote d'Ivoire",CIV,-,-,G,N,NA,P,123
2011,"Cote d'Ivoire",CIV,-,-,J,N,FA,P,17990
2011,"Cote d'Ivoire",CIV,-,-,G,R,FI,P,5
2011,"Cote d'Ivoire",CIV,-,-,U,NR,FA,P,5
2011,"Cote d'Ivoire",CIV,-,-,G,NR,FI,P,15
2011,"Cote d'Ivoire",CIV,-,-,G,SP,SP,P,5
2011,"Cote d'Ivoire",CIV,-,-,U,NR,AR,P,10
2011,"Cote d'Ivoire",CIV,-,-,G,N,AR,P,90
2011,"Cote d'Ivoire",CIV,-,-,G,NA,FA,P,107
2011,"Cote d'Ivoire",CIV,-,-,G,R,FA,P,5
2011,"Cote d'Ivoire",CIV,-,-,G,R,TA,P,5
2011,"Cote d'Ivoire",CIV,-,-,J,NA,FI,P,22
2011,"Cote d'Ivoire",CIV,-,-,U,NA,FA,P,191
2011,"Cote d'Ivoire",CIV,-,-,G,A,JR,C,12
2011,"Cote d'Ivoire",CIV,-,-,G,A,EO,P,63
2011,"Cote d'Ivoire",CIV,-,-,G,N,IN,C,419
2011,India,IND,-,-,G,N,FI,P,4031
2011,India,IND,-,-,G,N,AR,C,417
2011,India,IND,-,-,G,NR,FA,P,496
2011,India,IND,-,-,G,R,RA,P,156
2011,India,IND,-,-,G,A,AR,P,216
2011,India,IND,-,-,G,N,FA,P,66
2011,India,IND,-,-,G,N,RA,P,5
2011,India,IND,-,-,G,A,AR,C,113
2011,India,IND,-,-,G,N,NA,P,822
2011,India,IND,-,-,U,A,AR,P,21
2011,India,IND,-,-,U,N,FI,P,72
2011,India,IND,-,-,U,R,RA,P,5
2011,India,IND,-,-,G,R,FI,P,16
2011,India,IND,-,-,U,NR,FA,P,10
2011,India,IND,-,-,G,NR,FI,P,13
2011,India,IND,-,-,G,N,AR,P,101
2011,India,IND,-,-,G,R,FA,P,26
2011,India,IND,-,-,G,NR,FI,C,24
2011,India,IND,-,-,G,A,JR,C,11
2011,India,IND,-,-,G,A,EO,P,1928
2011,India,IND,-,-,G,N,IN,C,549
2011,Indonesia,IDN,-,-,G,N,AR,C,132
2011,Indonesia,IDN,-,-,G,N,FI,P,245
2011,Indonesia,IDN,-,-,G,A,AR,P,5
2011,Indonesia,IDN,-,-,U,A,AR,P,38
2011,Indonesia,IDN,-,-,U,N,FI,P,260
2011,Indonesia,IDN,-,-,U,R,RA,P,10
2011,Indonesia,IDN,-,-,U,NR,FI,P,78
2011,Indonesia,IDN,-,-,G,R,RA,P,5
2011,Indonesia,IDN,-,-,G,N,AR,P,5
2011,Indonesia,IDN,-,-,G,A,EO,P,50
2011,Indonesia,IDN,-,-,G,N,IN,C,295
2011,"Iran (Islamic Rep. of)",IRN,-,-,U,NA,FA,P,14
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,N,FI,P,10308
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,A,JR,P,5
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,N,AR,C,98
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,NR,FA,P,462
2011,"Iran (Islamic Rep. of)",IRN,-,-,U,N,FI,P,4223
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,R,RA,P,919
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,N,FA,P,72
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,A,AR,P,157
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,N,RA,P,23
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,A,AR,C,1148
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,NA,FA,P,29
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,N,NA,P,3352
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,R,FI,P,44
2011,"Iran (Islamic Rep. of)",IRN,-,-,U,N,AR,P,14
2011,"Iran (Islamic Rep. of)",IRN,-,-,U,NR,FA,P,583
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,NR,FI,P,23
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,SP,SP,P,10
2011,"Iran (Islamic Rep. of)",IRN,-,-,U,A,AR,P,861
2011,"Iran (Islamic Rep. of)",IRN,-,-,U,NR,FI,P,182
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,N,AR,P,1561
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,R,FA,P,44
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,R,TA,P,5
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,NR,FI,C,13
2011,"Iran (Islamic Rep. of)",IRN,-,-,U,R,RA,P,61
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,A,JR,C,11
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,A,EO,P,96
2011,"Iran (Islamic Rep. of)",IRN,-,-,G,N,IN,C,499
2011,Iraq,IRQ,-,-,U,N,FI,P,10748
2011,Iraq,IRQ,-,-,U,A,AR,P,310
2011,Iraq,IRQ,-,-,G,N,FI,P,8648
2011,Iraq,IRQ,-,-,G,N,AR,C,50
2011,Iraq,IRQ,-,-,G,NR,FA,P,499
2011,Iraq,IRQ,-,-,G,R,RA,P,1236
2011,Iraq,IRQ,-,-,G,N,FA,P,371
2011,Iraq,IRQ,-,-,G,A,AR,P,147
2011,Iraq,IRQ,-,-,J,N,FA,P,5
2011,Iraq,IRQ,-,-,G,N,RA,P,11
2011,Iraq,IRQ,-,-,G,A,AR,C,257
2011,Iraq,IRQ,-,-,G,N,NA,P,5831
2011,Iraq,IRQ,-,-,G,N,AR,P,1507
2011,Iraq,IRQ,-,-,G,R,FI,P,64
2011,Iraq,IRQ,-,-,U,N,AR,P,5
2011,Iraq,IRQ,-,-,U,NR,FA,P,1673
2011,Iraq,IRQ,-,-,G,NR,FI,P,26
2011,Iraq,IRQ,-,-,G,SP,SP,P,16
2011,Iraq,IRQ,-,-,U,R,RA,P,27
2011,Iraq,IRQ,-,-,U,N,FA,P,5
2011,Iraq,IRQ,-,-,U,NR,FI,P,204
2011,Iraq,IRQ,-,-,G,R,FA,P,69
2011,Iraq,IRQ,-,-,G,R,TA,P,5
2011,Iraq,IRQ,-,-,G,NR,FI,C,10
2011,Iraq,IRQ,-,-,U,NA,FA,P,317
2011,Iraq,IRQ,-,-,U,A,FA,P,178
2011,Iraq,IRQ,-,-,G,A,JR,C,32
2011,Iraq,IRQ,-,-,G,A,EO,P,157
2011,Iraq,IRQ,-,-,G,N,IN,C,329
2011,Israel,ISR,-,-,G,N,AR,C,5
2011,Israel,ISR,-,-,G,N,FI,P,226
2011,Israel,ISR,-,-,G,NR,FA,P,5
2011,Israel,ISR,-,-,G,N,NA,P,22
2011,Israel,ISR,-,-,G,R,RA,P,10
2011,Israel,ISR,-,-,G,N,AR,P,19
2011,Israel,ISR,-,-,G,A,EO,P,27
2011,Israel,ISR,-,-,G,N,IN,C,15
2011,Italy,ITA,-,-,G,N,FI,P,46
2011,Italy,ITA,-,-,G,N,IN,C,5
2011,Jamaica,JAM,-,-,G,N,FI,P,503
2011,Jamaica,JAM,-,-,G,A,AR,C,57
2011,Jamaica,JAM,-,-,G,R,RA,P,5
2011,Jamaica,JAM,-,-,G,N,NA,P,10
2011,Jamaica,JAM,-,-,G,A,EO,P,278
2011,Jamaica,JAM,-,-,G,N,IN,C,120
2011,Jordan,JOR,-,-,U,N,FI,P,65
2011,Jordan,JOR,-,-,G,N,AR,C,18
2011,Jordan,JOR,-,-,G,N,FI,P,313
2011,Jordan,JOR,-,-,G,NR,FA,P,10
2011,Jordan,JOR,-,-,G,R,RA,P,27
2011,Jordan,JOR,-,-,G,A,AR,P,22
2011,Jordan,JOR,-,-,G,A,AR,C,10
2011,Jordan,JOR,-,-,G,N,NA,P,21
2011,Jordan,JOR,-,-,U,NR,FI,P,5
2011,Jordan,JOR,-,-,G,N,AR,P,118
2011,Jordan,JOR,-,-,G,R,FA,P,5
2011,Jordan,JOR,-,-,U,NA,FA,P,5
2011,Jordan,JOR,-,-,G,A,JR,C,5
2011,Jordan,JOR,-,-,G,A,EO,P,45
2011,Jordan,JOR,-,-,G,N,IN,C,59
2011,Jordan,JOR,-,-,U,NR,FA,P,5
2011,Japan,JPN,-,-,G,N,AR,C,5
2011,Japan,JPN,-,-,G,N,FI,P,53
2011,Japan,JPN,-,-,G,N,IN,C,5
2011,Kazakhstan,KAZ,-,-,G,N,AR,C,5
2011,Kazakhstan,KAZ,-,-,G,NR,FA,P,35
2011,Kazakhstan,KAZ,-,-,G,N,FI,P,755
2011,Kazakhstan,KAZ,-,-,G,R,RA,P,47
2011,Kazakhstan,KAZ,-,-,G,N,FA,P,5
2011,Kazakhstan,KAZ,-,-,G,A,AR,P,5
2011,Kazakhstan,KAZ,-,-,G,N,RA,P,5
2011,Kazakhstan,KAZ,-,-,G,N,NA,P,28
2011,Kazakhstan,KAZ,-,-,G,N,AR,P,279
2011,Kazakhstan,KAZ,-,-,G,R,TA,P,11
2011,Kazakhstan,KAZ,-,-,G,R,FI,P,5
2011,Kazakhstan,KAZ,-,-,U,N,FI,P,19
2011,Kazakhstan,KAZ,-,-,G,A,EO,P,37
2011,Kazakhstan,KAZ,-,-,G,N,IN,C,129
2011,Kenya,KEN,-,-,G,N,AR,C,14
2011,Kenya,KEN,-,-,G,N,FI,P,746
2011,Kenya,KEN,-,-,G,NR,FA,P,20
2011,Kenya,KEN,-,-,G,R,RA,P,30
2011,Kenya,KEN,-,-,G,A,AR,P,10
2011,Kenya,KEN,-,-,G,A,AR,C,62
2011,Kenya,KEN,-,-,G,N,NA,P,172
2011,Kenya,KEN,-,-,G,NR,FI,P,5
2011,Kenya,KEN,-,-,G,SP,SP,P,10
2011,Kenya,KEN,-,-,G,N,AR,P,96
2011,Kenya,KEN,-,-,U,N,FI,P,10
2011,Kenya,KEN,-,-,J,N,FI,P,5
2011,Kenya,KEN,-,-,G,NA,FA,P,15
2011,Kenya,KEN,-,-,G,A,JR,C,5
2011,Kenya,KEN,-,-,G,A,EO,P,104
2011,Kenya,KEN,-,-,G,N,IN,C,243
2011,Kyrgyzstan,KGZ,-,-,G,NR,FA,P,99
2011,Kyrgyzstan,KGZ,-,-,G,N,FI,P,845
2011,Kyrgyzstan,KGZ,-,-,G,R,RA,P,10
2011,Kyrgyzstan,KGZ,-,-,G,N,FA,P,130
2011,Kyrgyzstan,KGZ,-,-,G,N,RA,P,10
2011,Kyrgyzstan,KGZ,-,-,G,A,AR,C,5
2011,Kyrgyzstan,KGZ,-,-,G,N,NA,P,83
2011,Kyrgyzstan,KGZ,-,-,G,NR,FI,P,5
2011,Kyrgyzstan,KGZ,-,-,U,N,FI,P,194
2011,Kyrgyzstan,KGZ,-,-,G,N,AR,P,450
2011,Kyrgyzstan,KGZ,-,-,G,R,TA,P,29
2011,Kyrgyzstan,KGZ,-,-,G,A,JR,C,137
2011,Kyrgyzstan,KGZ,-,-,G,A,EO,P,36
2011,Kyrgyzstan,KGZ,-,-,G,N,IN,C,283
2011,"Rep. of Korea",KOR,-,-,G,N,AR,C,50
2011,"Rep. of Korea",KOR,-,-,G,N,FI,P,201
2011,"Rep. of Korea",KOR,-,-,G,A,AR,C,5
