name,unit,dataset_id,id
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 8: Promoting diversity of supply",,11,2049
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 8 Lever 1: Ownership",,11,2050
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 8 Lever 2: Certification standards",,11,2051
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 8 Lever 3: Market entry information",,11,2052
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 8 Lever 4: Regulatory fees",,11,2053
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 8 Lever 5: Funding",,11,2054
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 8 Lever 6: Incentives",,11,2055
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 8 Lever 7: Planning",,11,2056
SABER: (School Health and School Feeding) Policy Goal 1: Policy Frameworks,,12,2057
SABER: (School Health and School Feeding) Policy Goal 2: Financial Capacity,,12,2058
SABER: (School Health and School Feeding) Policy Goal 3: Institutional Capacity and Coordination,,12,2059
SABER: (School Health and School Feeding) Policy Goal 4: Design and Implementation,,12,2060
SABER: (School Health and School Feeding) Policy Goal 5: Community Roles–Reaching Beyond Schools,,12,2061
SABER: (School Health and School Feeding) Policy Goal 6: Health-related school policies,,12,2062
"SABER: (School Health and School Feeding) Policy Goal 7: Safe, Supportive School Environments",,12,2063
SABER: (School Health and School Feeding) Policy Goal 8: School-Based Health and Nutrition Services,,12,2064
SABER: (School Health and School Feeding) Policy Goal 9: Skills-Based Health Education,,12,2065
SABER: (Engaging the Private Sector) Policy Goal 1: Encouraging innovation by providers,,11,2066
SABER: (Engaging the Private Sector) Policy Goal 1 Lever 1: Teacher standards,,11,2067
SABER: (Engaging the Private Sector) Policy Goal 1 Lever 2: Teacher appointment and deployment,,11,2068
SABER: (Engaging the Private Sector) Policy Goal 1 Lever 3: Teacher salaries,,11,2069
SABER: (Engaging the Private Sector) Policy Goal 1 Lever 4: Teacher dismissal,,11,2070
SABER: (Engaging the Private Sector) Policy Goal 1 Lever 5: Curriculum Delivery,,11,2071
SABER: (Engaging the Private Sector) Policy Goal 1 Lever 6: Classroom resourcing,,11,2072
SABER: (Engaging the Private Sector) Policy Goal 2: Holding schools accountable,,11,2073
SABER: (Engaging the Private Sector) Policy Goal 2 Lever 1: Student standards,,11,2074
SABER: (Engaging the Private Sector) Policy Goal 2 Lever 2: Student assessment,,11,2075
SABER: (Engaging the Private Sector) Policy Goal 2 Lever 3: Inspection,,11,2076
SABER: (Engaging the Private Sector) Policy Goal 2 Lever 4: Improvement planning,,11,2077
SABER: (Engaging the Private Sector) Policy Goal 2 Lever 5: Sanctions,,11,2078
"SABER: (Engaging the Private Sector) Policy Goal 3: Empowering all parents, students, and communities",,11,2079
SABER: (Engaging the Private Sector) Policy Goal 3 Lever 1: Information,,11,2080
SABER: (Engaging the Private Sector) Policy Goal 3 Lever 2: Voice,,11,2081
SABER: (Engaging the Private Sector) Policy Goal 3 Lever 3: Financial Support,,11,2082
SABER: (Engaging the Private Sector) Policy Goal 4: Promoting diversity of supply,,11,2083
SABER: (Engaging the Private Sector) Policy Goal 4 Lever 1: Tuition fees,,11,2084
SABER: (Engaging the Private Sector) Policy Goal 4 Lever 2: Ownership,,11,2085
SABER: (Engaging the Private Sector) Policy Goal 4 Lever 3: Certification standards,,11,2086
SABER: (Engaging the Private Sector) Policy Goal 4 Lever 4: Market entry,,11,2087
SABER: (Engaging the Private Sector) Policy Goal 4 Lever 5: Regulatory fees,,11,2088
SABER: (School Autonomy and Accountability) Policy Goal 1: Level of autonomy in the planning and management of school budget,,13,2089
SABER: (School Autonomy and Accountability) Policy Goal 1 Lever 1: Legal authority over the management of the operational budget,,13,2090
SABER: (School Autonomy and Accountability) Policy Goal 1 Lever 2: Legal authority over the management of the non-teaching staff salaries,,13,2091
SABER: (School Autonomy and Accountability) Policy Goal 1 Lever 3: Legal authority over the management of teacher salaries,,13,2092
SABER: (School Autonomy and Accountability) Policy Goal 1 Lever 4: Legal authority to raise additional funds for the school,,13,2093
SABER: (School Autonomy and Accountability) Policy Goal 1 Lever 5: Collaborative budget planning,,13,2094
SABER: (School Autonomy and Accountability) Policy Goal 2: Level of autonomy in personnel management,,13,2095
SABER: (School Autonomy and Accountability) Policy Goal 2 Lever 1: Autonomy in teacher appointment and deployment decisions,,13,2096
SABER: (School Autonomy and Accountability) Policy Goal 2 Lever 2: Autonomy in non-teaching staff appointment and deployment decisions,,13,2097
SABER: (School Autonomy and Accountability) Policy Goal 2 Lever 3: Autonomy in school principal appointment and deployment decisions,,13,2098
SABER: (School Autonomy and Accountability) Policy Goal 3: Role of the school council on school governance,,13,2099
SABER: (School Autonomy and Accountability) Policy Goal 3 Lever 1: Participation of the school councils in budget preparation,,13,2100
SABER: (School Autonomy and Accountability) Policy Goal 3 Lever 2: Participation of the school councils in financial oversight,,13,2101
SABER: (School Autonomy and Accountability) Policy Goal 3 Lever 3: Participation of the school councils in personnel management,,13,2102
SABER: (School Autonomy and Accountability) Policy Goal 3 Lever 4: Participation of the school councils in school activities,,13,2103
SABER: (School Autonomy and Accountability) Policy Goal 3 Lever 5: Participation of the school councils in learning inputs,,13,2104
SABER: (School Autonomy and Accountability) Policy Goal 3 Lever 6: Transparency in community participation,,13,2105
SABER: (School Autonomy and Accountability) Policy Goal 4: School and student assessment,,13,2106
SABER: (School Autonomy and Accountability) Policy Goal 4 Lever 1: Existence and Frequency of school assessments,,13,2107
SABER: (School Autonomy and Accountability) Policy Goal 4 Lever 2: Use of school assessments for making school adjustments,,13,2108
SABER: (School Autonomy and Accountability) Policy Goal 4 Lever 3: Existence and Frequency of standardized student assessments,,13,2109
"SABER: (School Autonomy and Accountability) Policy Goal 4 Lever 4: Use of standardized student assessments for pedagogical, operational, and personnel adjustments",,13,2110
SABER: (School Autonomy and Accountability) Policy Goal 4 Lever 5: Publication of student assessments,,13,2111
SABER: (School Autonomy and Accountability) Policy Goal 5: School Accountability,,13,2112
SABER: (School Autonomy and Accountability) Policy Goal 5 Lever 1: Guidelines for the use of results of student assessments,,13,2113
SABER: (School Autonomy and Accountability) Policy Goal 5 Lever 2: Analysis of school and student performance,,13,2114
"SABER: (School Autonomy and Accountability) Policy Goal 5 Lever 3: Degree of financial accountability at the central, regional, municipal, local, and school level",,13,2115
SABER: (School Autonomy and Accountability) Policy Goal 5 Lever 4: Degree of accountability in school operations,,13,2116
