id,name,unit,dataset_id,source_id,description,code,short_unit,timespan,coverage,display,original_metadata
2278,"16.7.1 - Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber - SG_DMK_PARLCC_UC - Not available - Not available - Gender Equality",Number,0,413,,,,2021 - 2022,,,
2279,"16.7.1 - Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber - SG_DMK_PARLCC_UC - Not available - Not available - Human Rights",Number,0,413,,,,2021 - 2022,,,
2280,"16.7.1 - Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber - SG_DMK_PARLCC_UC - Not available - Not available - Foreign Affairs",Number,0,413,,,,2021 - 2022,,,
2281,"16.7.1 - Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber - SG_DMK_PARLCC_UC - Not available - Not available - Defence",Number,0,413,,,,2021 - 2022,,,
2282,"16.7.1 - Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber - SG_DMK_PARLCC_UC - Not available - Not available - Finance",Number,0,413,,,,2021 - 2022,,,
2283,"16.7.1 - Ratio of young members in parliament (Ratio of the proportion of young members in parliament (age 45 or below) in the proportion of the national population (age 45 or below) with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral - SG_DMK_PARLYR_LC",Ratio,0,414,,,,2021 - 2022,,,
2284,"16.7.1 - Proportion of youth in parliament (age 45 or below), Lower Chamber or Unicameral (%) - SG_DMK_PARLYP_LC",Percentage,0,415,,,%,2021 - 2022,,,
2285,"16.7.1 - Number of youth in parliament (age 45 or below), Lower Chamber or Unicameral (Number) - SG_DMK_PARLYN_LC",Number,0,416,,,,2021 - 2022,,,
2286,"16.7.1 - Ratio of young members in parliament (Ratio of the proportion of young members in parliament (age 45 or below) in the proportion of the national population (age 45 or below) with the age of eligibility as a lower bound boundary), Upper Chamber - SG_DMK_PARLYR_UC",Ratio,0,417,,,,2021 - 2022,,,
2287,"16.7.1 - Proportion of youth in parliament (age 45 or below), Upper Chamber (%) - SG_DMK_PARLYP_UC",Percentage,0,418,,,%,2021 - 2022,,,
2288,"16.7.1 - Number of youth in parliament (age 45 or below), Upper Chamber (Number) - SG_DMK_PARLYN_UC",Number,0,419,,,,2021 - 2022,,,
2289,16.7.1 - Proportions of positions in the public service compared to national distributions (ratio) - SG_DMK_PSRVC - All age ranges or no breaks by age - Female - Senior Managers: Senior Government Officials - No breakdown by disability - TOTAL,Ratio,0,420,,,,2016 - 2021,,,
2290,16.7.1 - Proportions of positions in the public service compared to national distributions (ratio) - SG_DMK_PSRVC - All age ranges or no breaks by age - Female - Other Managers: Managing Directors and Chief Executives and Business Services and Administration Managers - No breakdown by disability - TOTAL,Ratio,0,420,,,,2016 - 2021,,,
2291,16.7.1 - Proportions of positions in the public service compared to national distributions (ratio) - SG_DMK_PSRVC - All age ranges or no breaks by age - Female - Administration Professionals - No breakdown by disability - TOTAL,Ratio,0,420,,,,2016 - 2021,,,
2292,16.7.1 - Proportions of positions in the public service compared to national distributions (ratio) - SG_DMK_PSRVC - All age ranges or no breaks by age - Female - Business and Administration Associate Professionals - No breakdown by disability - TOTAL,Ratio,0,420,,,,2016 - 2021,,,
2293,16.7.1 - Proportions of positions in the public service compared to national distributions (ratio) - SG_DMK_PSRVC - All age ranges or no breaks by age - Female - General and Keyboard Clerks - No breakdown by disability - TOTAL,Ratio,0,420,,,,2016 - 2021,,,
2294,"16.7.1 - Proportions of positions in the public service compared to national distributions (ratio) - SG_DMK_PSRVC - All age ranges or no breaks by age - Female - Total national-level public service personnel (including police, education, health, front-desk administrative and all other public service personnel) - No breakdown by disability - TOTAL",Ratio,0,420,,,,2016 - 2021,,,
2295,"16.7.1 - Proportions of positions in the public service compared to national distributions (ratio) - SG_DMK_PSRVC - All age ranges or no breaks by age - Both sexes - Total national-level public service personnel (including police, education, health, front-desk administrative and all other public service personnel) - No breakdown by disability - Population Group A",Ratio,0,420,,,,2016 - 2021,,,
2296,"16.7.1 - Proportions of positions in the public service compared to national distributions (ratio) - SG_DMK_PSRVC - All age ranges or no breaks by age - Both sexes - Total national-level public service personnel (including police, education, health, front-desk administrative and all other public service personnel) - No breakdown by disability - Population Group B",Ratio,0,420,,,,2016 - 2021,,,
2297,"16.7.1 - Proportions of positions in the public service compared to national distributions (ratio) - SG_DMK_PSRVC - All age ranges or no breaks by age - Both sexes - Total national-level public service personnel (including police, education, health, front-desk administrative and all other public service personnel) - No breakdown by disability - Population Group C",Ratio,0,420,,,,2016 - 2021,,,
2298,"16.7.1 - Proportions of positions in the public service compared to national distributions (ratio) - SG_DMK_PSRVC - All age ranges or no breaks by age - Both sexes - Total national-level public service personnel (including police, education, health, front-desk administrative and all other public service personnel) - Persons with disability - TOTAL",Ratio,0,420,,,,2016 - 2021,,,
2299,"16.7.1 - Proportions of positions in the public service compared to national distributions (ratio) - SG_DMK_PSRVC - under 35 years old - Both sexes - Total national-level public service personnel (including police, education, health, front-desk administrative and all other public service personnel) - No breakdown by disability - TOTAL",Ratio,0,420,,,,2016 - 2021,,,
2300,16.7.1 - Proportions of positions in the judiciary compared to national distributions (ratio) - SG_DMK_JDC - under 45 years old - Both sexes - JUDGES - No breakdown by disability - TOTAL,Ratio,0,421,,,,2017 - 2021,,,
2301,16.7.1 - Proportions of positions in the judiciary compared to national distributions (ratio) - SG_DMK_JDC - under 45 years old - Both sexes - Registrars included in 2619 - Legal Professionals Not Elsewhere Classified - No breakdown by disability - TOTAL,Ratio,0,421,,,,2017 - 2021,,,
2302,16.7.1 - Proportions of positions in the judiciary compared to national distributions (ratio) - SG_DMK_JDC - All age ranges or no breaks by age - Both sexes - JUDGES - No breakdown by disability - Population Group A,Ratio,0,421,,,,2017 - 2021,,,
2303,16.7.1 - Proportions of positions in the judiciary compared to national distributions (ratio) - SG_DMK_JDC - All age ranges or no breaks by age - Both sexes - JUDGES - No breakdown by disability - Population Group C,Ratio,0,421,,,,2017 - 2021,,,
2304,16.7.1 - Proportions of positions in the judiciary compared to national distributions (ratio) - SG_DMK_JDC - All age ranges or no breaks by age - Both sexes - JUDGES - No breakdown by disability - Population Group B,Ratio,0,421,,,,2017 - 2021,,,
2305,16.7.1 - Proportions of positions in the judiciary compared to national distributions (ratio) - SG_DMK_JDC - All age ranges or no breaks by age - Both sexes - JUDGES - Persons with disability - TOTAL,Ratio,0,421,,,,2017 - 2021,,,
2306,16.7.1 - Proportions of positions in the judiciary compared to national distributions (ratio) - SG_DMK_JDC - All age ranges or no breaks by age - Both sexes - Registrars included in 2619 - Legal Professionals Not Elsewhere Classified - No breakdown by disability - Population Group A,Ratio,0,421,,,,2017 - 2021,,,
2307,16.7.1 - Proportions of positions in the judiciary compared to national distributions (ratio) - SG_DMK_JDC - All age ranges or no breaks by age - Both sexes - Registrars included in 2619 - Legal Professionals Not Elsewhere Classified - No breakdown by disability - Population Group C,Ratio,0,421,,,,2017 - 2021,,,
2308,16.7.1 - Proportions of positions in the judiciary compared to national distributions (ratio) - SG_DMK_JDC - All age ranges or no breaks by age - Both sexes - Registrars included in 2619 - Legal Professionals Not Elsewhere Classified - No breakdown by disability - Population Group B,Ratio,0,421,,,,2017 - 2021,,,
2309,16.7.1 - Proportions of positions in the judiciary compared to national distributions (ratio) - SG_DMK_JDC - All age ranges or no breaks by age - Both sexes - Registrars included in 2619 - Legal Professionals Not Elsewhere Classified - Persons with disability - TOTAL,Ratio,0,421,,,,2017 - 2021,,,
2310,16.7.1 - Proportions of positions in the judiciary compared to national distributions (ratio) - SG_DMK_JDC - All age ranges or no breaks by age - Female - JUDGES - No breakdown by disability - TOTAL,Ratio,0,421,,,,2017 - 2021,,,
2311,16.7.1 - Proportions of positions in the judiciary compared to national distributions (ratio) - SG_DMK_JDC - All age ranges or no breaks by age - Female - Registrars included in 2619 - Legal Professionals Not Elsewhere Classified - No breakdown by disability - TOTAL,Ratio,0,421,,,,2017 - 2021,,,
2312,"16.7.1 - Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio) - SG_DMK_JDC_HGR - JUDGES",Ratio,0,422,,,,2018 - 2021,,,
2313,"16.7.1 - Proportions of positions in the judiciary compared to national distributions, Higher Courts (ratio) - SG_DMK_JDC_HGR - Registrars included in 2619 - Legal Professionals Not Elsewhere Classified",Ratio,0,422,,,,2018 - 2021,,,
2314,"16.7.1 - Proportions of positions in the judiciary compared to national distributions, Lower Courts (ratio) - SG_DMK_JDC_LWR - Registrars included in 2619 - Legal Professionals Not Elsewhere Classified",Ratio,0,423,,,,2018 - 2021,,,
2315,"16.7.1 - Proportions of positions in the judiciary compared to national distributions, Lower Courts (ratio) - SG_DMK_JDC_LWR - JUDGES",Ratio,0,423,,,,2018 - 2021,,,
2316,"16.7.1 - Proportions of positions in the judiciary compared to national distributions, Constitutional Court (ratio) - SG_DMK_JDC_CNS - JUDGES",Ratio,0,424,,,,2018 - 2021,,,
2317,"16.7.1 - Proportions of positions in the judiciary compared to national distributions, Constitutional Court (ratio) - SG_DMK_JDC_CNS - Registrars included in 2619 - Legal Professionals Not Elsewhere Classified",Ratio,0,424,,,,2018 - 2021,,,
2318,"16.8.1 - Proportion of members of developing countries in international organizations, by organization (%) - SG_INT_MBRDEV - Asian Development Bank",Percentage,0,250,,,%,2000 - 2020,,,
2319,"16.8.1 - Proportion of members of developing countries in international organizations, by organization (%) - SG_INT_MBRDEV - International Monetary Fund",Percentage,0,250,,,%,2000 - 2020,,,
2320,"16.8.1 - Proportion of members of developing countries in international organizations, by organization (%) - SG_INT_MBRDEV - UN General Assembly",Percentage,0,250,,,%,2000 - 2020,,,
2321,"16.8.1 - Proportion of members of developing countries in international organizations, by organization (%) - SG_INT_MBRDEV - International Bank for Reconstruction and Development",Percentage,0,250,,,%,2000 - 2020,,,
2322,"16.8.1 - Proportion of members of developing countries in international organizations, by organization (%) - SG_INT_MBRDEV - International Finance Corporation",Percentage,0,250,,,%,2000 - 2020,,,
2323,"16.8.1 - Proportion of members of developing countries in international organizations, by organization (%) - SG_INT_MBRDEV - UN Economic and Social Council",Percentage,0,250,,,%,2000 - 2020,,,
2324,"16.8.1 - Proportion of members of developing countries in international organizations, by organization (%) - SG_INT_MBRDEV - World Trade Organisation",Percentage,0,250,,,%,2000 - 2020,,,
2325,"16.8.1 - Proportion of members of developing countries in international organizations, by organization (%) - SG_INT_MBRDEV - African Development Bank",Percentage,0,250,,,%,2000 - 2020,,,
2326,"16.8.1 - Proportion of members of developing countries in international organizations, by organization (%) - SG_INT_MBRDEV - UN Security Council",Percentage,0,250,,,%,2000 - 2020,,,
2327,"16.8.1 - Proportion of members of developing countries in international organizations, by organization (%) - SG_INT_MBRDEV - Inter-American Development Bank",Percentage,0,250,,,%,2000 - 2020,,,
2328,"16.8.1 - Proportion of members of developing countries in international organizations, by organization (%) - SG_INT_MBRDEV - Financial Stability Board",Percentage,0,250,,,%,2000 - 2020,,,
2329,"16.8.1 - Proportion of voting rights of developing countries in international organizations, by organization (%) - SG_INT_VRTDEV - International Monetary Fund",Percentage,0,251,,,%,2000 - 2020,,,
2330,"16.8.1 - Proportion of voting rights of developing countries in international organizations, by organization (%) - SG_INT_VRTDEV - UN General Assembly",Percentage,0,251,,,%,2000 - 2020,,,
2331,"16.8.1 - Proportion of voting rights of developing countries in international organizations, by organization (%) - SG_INT_VRTDEV - International Bank for Reconstruction and Development",Percentage,0,251,,,%,2000 - 2020,,,
2332,"16.8.1 - Proportion of voting rights of developing countries in international organizations, by organization (%) - SG_INT_VRTDEV - International Finance Corporation",Percentage,0,251,,,%,2000 - 2020,,,
2333,"16.8.1 - Proportion of voting rights of developing countries in international organizations, by organization (%) - SG_INT_VRTDEV - Asian Development Bank",Percentage,0,251,,,%,2000 - 2020,,,
2334,"16.8.1 - Proportion of voting rights of developing countries in international organizations, by organization (%) - SG_INT_VRTDEV - UN Economic and Social Council",Percentage,0,251,,,%,2000 - 2020,,,
2335,"16.8.1 - Proportion of voting rights of developing countries in international organizations, by organization (%) - SG_INT_VRTDEV - World Trade Organisation",Percentage,0,251,,,%,2000 - 2020,,,
2336,"16.8.1 - Proportion of voting rights of developing countries in international organizations, by organization (%) - SG_INT_VRTDEV - African Development Bank",Percentage,0,251,,,%,2000 - 2020,,,
2337,"16.8.1 - Proportion of voting rights of developing countries in international organizations, by organization (%) - SG_INT_VRTDEV - UN Security Council",Percentage,0,251,,,%,2000 - 2020,,,
2338,"16.8.1 - Proportion of voting rights of developing countries in international organizations, by organization (%) - SG_INT_VRTDEV - Inter-American Development Bank",Percentage,0,251,,,%,2000 - 2020,,,
2339,"16.8.1 - Proportion of voting rights of developing countries in international organizations, by organization (%) - SG_INT_VRTDEV - Financial Stability Board",Percentage,0,251,,,%,2000 - 2020,,,
2340,16.9.1 - Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age) - SG_REG_BRTH - under 5 years old,Percentage,0,425,,,%,2006 - 2021,,,
2341,16.9.1 - Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age) - SG_REG_BRTH - under 1 year old,Percentage,0,425,,,%,2006 - 2021,,,
2342,16.9.1 - Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age) - SG_REG_BRTH - 12 to 23 months,Percentage,0,425,,,%,2006 - 2021,,,
2343,16.9.1 - Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age) - SG_REG_BRTH - 24 to 35 months,Percentage,0,425,,,%,2006 - 2021,,,
2344,16.9.1 - Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age) - SG_REG_BRTH - 36 to 47 months old,Percentage,0,425,,,%,2006 - 2021,,,
